tick,n_exec,n_flight,n_events,front_depth,n_truncated
96,14,398,44202,45,0
97,9,407,44211,45,0
98,10,417,44221,45,0
99,14,366,44235,46,65
100,11,377,44246,46,0
101,13,334,44259,47,56
102,9,343,44268,47,0
103,9,352,44277,47,0
104,13,365,44290,47,0
105,15,332,44305,48,48
106,14,346,44319,48,0
107,12,324,44331,49,34
108,4,328,44335,49,0
109,14,342,44349,49,0
110,13,316,44362,50,39
111,9,325,44371,50,0
112,9,334,44380,50,0
113,7,341,44387,50,0
114,13,312,44400,51,42
115,9,277,44409,52,44
116,10,287,44419,52,0
117,12,299,44431,52,0
118,9,308,44440,52,0
119,13,321,44453,52,0
120,14,335,44467,52,0
121,10,345,44477,52,0
122,10,355,44487,52,0
123,4,359,44491,52,0
124,17,356,44508,53,20
125,14,370,44522,53,0
126,12,353,44534,54,29
127,16,332,44550,55,37
128,13,295,44563,56,50
129,11,306,44574,56,0
130,14,320,44588,56,0
131,19,304,44607,57,35
132,8,312,44615,57,0
133,12,324,44627,57,0
134,10,303,44637,58,31
135,18,277,44655,59,44
136,8,246,44663,60,39
137,8,254,44671,60,0
138,9,263,44680,60,0
139,11,232,44691,61,42
140,7,239,44698,61,0
141,10,249,44708,61,0
142,8,225,44716,62,32
143,7,232,44723,62,0
144,6,238,44729,62,0
145,7,245,44736,62,0
146,6,251,44742,62,0
147,6,257,44748,62,0
148,9,232,44757,63,34
149,9,241,44766,63,0
150,9,224,44775,64,26
151,3,227,44778,64,0
152,6,217,44784,65,16
153,11,228,44795,65,0
154,8,236,44803,65,0
155,6,242,44809,65,0
156,16,236,44825,66,22
157,8,244,44833,66,0
158,10,254,44843,66,0
159,11,265,44854,66,0
160,13,278,44867,66,0
161,12,279,44879,67,11
162,10,289,44889,67,0
163,19,308,44908,67,0
164,14,309,44922,68,13
165,18,327,44940,68,0
166,16,337,44956,69,6
167,23,360,44979,69,0
168,14,363,44993,70,11
169,18,381,45011,70,0
170,17,398,45028,70,0
171,32,430,45060,70,0
172,24,442,45084,71,12
173,27,469,45111,71,0
174,30,482,45141,72,17
175,27,488,45168,73,21
176,31,519,45199,73,0
177,37,542,45236,74,14
178,33,575,45269,74,0
179,37,612,45306,74,0
180,28,610,45334,75,30
181,37,647,45371,75,0
182,40,687,45411,75,0
183,42,729,45453,75,0
184,45,748,45498,76,26
185,44,749,45542,77,43
186,42,791,45584,77,0
187,50,784,45634,78,57
188,42,826,45676,78,0
189,58,816,45734,79,68
190,36,852,45770,79,0
191,53,832,45823,80,73
192,38,870,45861,80,0
193,38,819,45899,81,89
194,38,857,45937,81,0
195,42,899,45979,81,0
196,47,867,46026,82,79
197,37,816,46063,83,88
198,36,852,46099,83,0
199,48,803,46147,84,97
200,31,834,46178,84,0
201,31,745,46209,85,120
202,32,777,46241,85,0
203,38,676,46279,86,139
204,33,709,46312,86,0
205,25,623,46337,87,111
206,23,646,46360,87,0
207,26,574,46386,88,98
208,17,591,46403,88,0
209,23,507,46426,89,107
210,16,423,46442,90,100
211,13,330,46455,91,106
212,7,337,46462,91,0
213,8,345,46470,91,0
214,10,355,46480,91,0
215,9,364,46489,91,0
216,9,373,46498,91,0
217,10,383,46508,91,0
218,16,399,46524,91,0
219,16,415,46540,91,0
220,15,369,46555,92,61
221,14,383,46569,92,0
222,10,393,46579,92,0
223,18,362,46597,93,49
224,14,376,46611,93,0
225,12,388,46623,93,0
226,13,346,46636,94,55
227,16,362,46652,94,0
228,13,330,46665,95,45
229,23,353,46688,95,0
230,14,333,46702,96,34
231,13,311,46715,97,35
232,18,329,46733,97,0
233,14,343,46747,97,0
234,16,322,46763,98,37
235,10,332,46773,98,0
236,17,324,46790,99,25
237,14,306,46804,100,32
238,14,293,46818,101,27
239,4,297,46822,101,0
240,11,308,46833,101,0
241,16,297,46849,102,27
242,13,276,46862,103,34
243,10,286,46872,103,0
244,8,294,46880,103,0
245,10,304,46890,103,0
246,15,319,46905,103,0
247,10,290,46915,104,39
248,10,254,46925,105,46
249,6,260,46931,105,0
250,9,269,46940,105,0
251,13,282,46953,105,0
252,13,264,46966,106,31
253,17,241,46983,107,40
254,13,220,46996,108,34
255,9,229,47005,108,0
256,10,239,47015,108,0
257,8,205,47023,109,42
258,5,182,47028,110,28
259,2,184,47030,110,0
260,2,186,47032,110,0
261,7,193,47039,110,0
262,8,158,47047,111,43
263,10,168,47057,111,0
264,4,172,47061,111,0
265,6,178,47067,111,0
266,4,154,47071,112,28
267,4,129,47075,113,29
268,2,131,47077,113,0
269,3,134,47080,113,0
270,5,139,47085,113,0
271,3,142,47088,113,0
272,3,145,47091,113,0
273,0,145,47091,113,0
274,4,149,47095,113,0
275,2,128,47097,114,23
276,1,129,47098,114,0
277,5,134,47103,114,0
278,4,117,47107,115,21
279,2,119,47109,115,0
280,2,103,47111,116,18
281,2,105,47113,116,0
282,2,82,47115,117,25
283,2,84,47117,117,0
284,1,85,47118,117,0
285,2,87,47120,117,0
286,2,89,47122,117,0
287,1,90,47123,117,0
288,0,90,47123,117,0
289,3,84,47126,118,9
290,0,84,47126,118,0
291,2,86,47128,118,0
292,2,78,47130,119,10
293,1,79,47131,119,0
294,2,81,47133,119,0
295,3,84,47136,119,0
296,0,84,47136,119,0
297,1,85,47137,119,0
298,2,70,47139,120,17
299,3,73,47142,120,0
300,2,61,47144,121,14
301,0,61,47144,121,0
302,3,64,47147,121,0
303,2,58,47149,122,8
304,2,60,47151,122,0
305,1,55,47152,123,6
306,0,55,47152,123,0
307,3,51,47155,124,7
308,1,52,47156,124,0
309,1,53,47157,124,0
310,0,53,47157,124,0
311,1,54,47158,124,0
312,0,54,47158,124,0
313,0,54,47158,124,0
314,0,54,47158,124,0
315,1,55,47159,124,0
316,0,55,47159,124,0
317,0,55,47159,124,0
318,1,56,47160,124,0
319,2,58,47162,124,0
320,1,55,47163,125,4
321,0,55,47163,125,0
322,0,55,47163,125,0
323,0,55,47163,125,0
324,0,55,47163,125,0
325,2,57,47165,125,0
326,0,57,47165,125,0
327,1,58,47166,125,0
328,3,58,47169,126,3
329,2,60,47171,126,0
330,3,63,47174,126,0
331,1,64,47175,126,0
332,3,63,47178,127,4
333,2,58,47180,128,7
334,1,59,47181,128,0
335,2,61,47183,128,0
336,1,62,47184,128,0
337,1,63,47185,128,0
338,0,63,47185,128,0
339,2,63,47187,129,2
340,3,66,47190,129,0
341,1,67,47191,129,0
342,2,69,47193,129,0
343,1,70,47194,129,0
344,1,71,47195,129,0
345,2,69,47197,130,4
346,2,71,47199,130,0
347,0,71,47199,130,0
348,1,72,47200,130,0
349,1,73,47201,130,0
350,1,74,47202,130,0
351,3,77,47205,130,0
352,3,75,47208,131,5
353,3,78,47211,131,0
354,1,79,47212,131,0
355,1,80,47213,131,0
356,3,79,47216,132,4
357,4,83,47220,132,0
358,3,80,47223,133,6
359,3,74,47226,134,9
360,4,78,47230,134,0
361,2,80,47232,134,0
362,3,83,47235,134,0
363,3,86,47238,134,0
364,5,85,47243,135,6
365,4,89,47247,135,0
366,5,92,47252,136,2
367,2,94,47254,136,0
368,3,93,47257,137,4
369,3,96,47260,137,0
370,2,98,47262,137,0
371,8,106,47270,137,0
372,6,106,47276,138,6
373,5,107,47281,139,4
374,4,111,47285,139,0
375,4,115,47289,139,0
376,5,114,47294,140,6
377,3,102,47297,141,15
378,7,109,47304,141,0
379,3,112,47307,141,0
380,2,108,47309,142,6
381,2,110,47311,142,0
382,8,118,47319,142,0
383,3,121,47322,142,0
384,4,125,47326,142,0
385,3,128,47329,142,0
386,3,123,47332,143,8
387,8,122,47340,144,9
388,1,123,47341,144,0
389,2,125,47343,144,0
390,6,115,47349,145,16
391,2,117,47351,145,0
392,8,115,47359,146,10
393,3,108,47362,147,10
394,5,113,47367,147,0
395,3,116,47370,147,0
396,7,123,47377,147,0
397,5,123,47382,148,5
398,5,118,47387,149,10
399,6,124,47393,149,0
400,4,128,47397,149,0
401,3,131,47400,149,0
402,2,118,47402,150,15
403,6,124,47408,150,0
404,6,122,47414,151,8
405,7,118,47421,152,11
406,4,122,47425,152,0
407,1,123,47426,152,0
408,3,126,47429,152,0
409,2,128,47431,152,0
410,5,133,47436,152,0
411,3,129,47439,153,7
412,6,135,47445,153,0
413,2,137,47447,153,0
414,6,143,47453,153,0
415,8,151,47461,153,0
416,5,156,47466,153,0
417,5,145,47471,154,16
418,5,150,47476,154,0
419,6,156,47482,154,0
420,4,149,47486,155,11
421,6,155,47492,155,0
422,6,139,47498,156,22
423,4,143,47502,156,0
424,4,132,47506,157,15
425,10,142,47516,157,0
426,6,132,47522,158,16
427,4,136,47526,158,0
428,8,144,47534,158,0
429,4,148,47538,158,0
430,9,141,47547,159,16
431,6,147,47553,159,0
432,6,153,47559,159,0
433,8,150,47567,160,11
434,7,157,47574,160,0
435,6,163,47580,160,0
436,6,169,47586,160,0
437,7,169,47593,161,7
438,6,175,47599,161,0
439,2,177,47601,161,0
440,9,176,47610,162,10
441,8,184,47618,162,0
442,7,191,47625,162,0
443,9,200,47634,162,0
444,10,203,47644,163,7
445,11,214,47655,163,0
446,11,211,47666,164,14
447,8,219,47674,164,0
448,13,221,47687,165,11
449,8,229,47695,165,0
450,16,245,47711,165,0
451,9,241,47720,166,13
452,6,247,47726,166,0
453,11,258,47737,166,0
454,14,264,47751,167,8
455,12,276,47763,167,0
456,18,275,47781,168,19
457,11,275,47792,169,11
458,16,291,47808,169,0
459,11,302,47819,169,0
460,16,318,47835,169,0
461,17,311,47852,170,24
462,19,314,47871,171,16
463,11,325,47882,171,0
464,10,321,47892,172,14
465,19,340,47911,172,0
466,13,353,47924,172,0
467,15,330,47939,173,38
468,19,349,47958,173,0
469,15,364,47973,173,0
470,14,346,47987,174,32
471,16,332,48003,175,30
472,19,351,48022,175,0
473,14,336,48036,176,29
474,10,346,48046,176,0
475,25,371,48071,176,0
476,16,387,48087,176,0
477,19,406,48106,176,0
478,17,400,48123,177,23
479,16,416,48139,177,0
480,25,415,48164,178,26
481,20,435,48184,178,0
482,16,451,48200,178,0
483,24,430,48224,179,45
484,24,419,48248,180,35
485,18,437,48266,180,0
486,21,417,48287,181,41
487,22,402,48309,182,37
488,18,420,48327,182,0
489,23,443,48350,182,0
490,17,409,48367,183,51
491,15,372,48382,184,52
492,15,320,48397,185,67
493,11,331,48408,185,0
494,10,341,48418,185,0
495,11,352,48429,185,0
496,6,358,48435,185,0
497,12,315,48447,186,55
498,11,326,48458,186,0
499,8,334,48466,186,0
500,13,304,48479,187,43
501,11,275,48490,188,40
502,5,280,48495,188,0
503,5,248,48500,189,37
504,12,260,48512,189,0
505,6,266,48518,189,0
506,10,276,48528,189,0
507,9,238,48537,190,47
508,11,249,48548,190,0
509,7,256,48555,190,0
510,3,259,48558,190,0
511,11,270,48569,190,0
512,8,278,48577,190,0
513,5,245,48582,191,38
514,7,219,48589,192,33
515,7,226,48596,192,0
516,9,235,48605,192,0
517,10,212,48615,193,33
518,7,219,48622,193,0
519,11,230,48633,193,0
520,6,206,48639,194,30
521,7,182,48646,195,31
522,9,191,48655,195,0
523,9,200,48664,195,0
524,7,184,48671,196,23
525,5,189,48676,196,0
526,5,194,48681,196,0
527,7,201,48688,196,0
528,8,191,48696,197,18
529,7,172,48703,198,26
530,4,176,48707,198,0
531,2,178,48709,198,0
532,5,183,48714,198,0
533,3,186,48717,198,0
534,13,184,48730,199,15
535,7,191,48737,199,0
536,8,177,48745,200,22
537,3,180,48748,200,0
538,5,156,48753,201,29
539,3,159,48756,201,0
540,6,165,48762,201,0
541,1,166,48763,201,0
542,6,172,48769,201,0
543,6,178,48775,201,0
544,5,183,48780,201,0
545,5,188,48785,201,0
546,10,185,48795,202,13
547,5,190,48800,202,0
548,6,196,48806,202,0
549,8,204,48814,202,0
550,9,197,48823,203,16
551,6,203,48829,203,0
552,7,210,48836,203,0
553,13,223,48849,203,0
554,11,214,48860,204,20
555,8,196,48868,205,26
556,6,202,48874,205,0
557,13,200,48887,206,15
558,10,210,48897,206,0
559,6,216,48903,206,0
560,7,223,48910,206,0
561,6,229,48916,206,0
562,14,227,48930,207,16
563,11,238,48941,207,0
564,14,236,48955,208,16
565,11,247,48966,208,0
566,11,250,48977,209,8
567,10,238,48987,210,22
568,7,245,48994,210,0
569,7,220,49001,211,32
570,9,229,49010,211,0
571,9,238,49019,211,0
572,9,247,49028,211,0
573,9,256,49037,211,0
574,12,246,49049,212,22
575,8,234,49057,213,20
576,9,243,49066,213,0
577,6,249,49072,213,0
578,10,259,49082,213,0
579,9,245,49091,214,23
580,12,257,49103,214,0
581,8,265,49111,214,0
582,12,277,49123,214,0
583,9,264,49132,215,22
584,4,268,49136,215,0
585,7,275,49143,215,0
586,11,286,49154,215,0
587,8,294,49162,215,0
588,14,308,49176,215,0
589,11,307,49187,216,12
590,10,317,49197,216,0
591,18,315,49215,217,20
592,9,303,49224,218,21
593,12,315,49236,218,0
594,13,298,49249,219,30
595,18,316,49267,219,0
596,17,333,49284,219,0
597,14,319,49298,220,28
598,8,327,49306,220,0
599,11,306,49317,221,32
600,19,325,49336,221,0
601,13,309,49349,222,29
602,16,325,49365,222,0
603,15,298,49380,223,42
604,8,306,49388,223,0
605,13,319,49401,223,0
606,19,338,49420,223,0
607,14,322,49434,224,30
608,14,285,49448,225,51
609,14,243,49462,226,56
610,8,251,49470,226,0
611,17,268,49487,226,0
612,9,277,49496,226,0
613,16,293,49512,226,0
614,10,303,49522,226,0
615,10,313,49532,226,0
616,11,287,49543,227,37
617,10,297,49553,227,0
618,10,307,49563,227,0
619,10,301,49573,228,16
620,15,299,49588,229,17
621,12,311,49600,229,0
622,17,328,49617,229,0
623,16,307,49633,230,37
624,10,317,49643,230,0
625,11,328,49654,230,0
626,17,319,49671,231,26
627,10,294,49681,232,35
628,17,287,49698,233,24
629,16,303,49714,233,0
630,6,309,49720,233,0
631,10,284,49730,234,35
632,4,288,49734,234,0
633,9,297,49743,234,0
634,15,312,49758,234,0
635,11,296,49769,235,27
636,12,276,49781,236,32
637,12,288,49793,236,0
638,15,303,49808,236,0
639,14,268,49822,237,49
640,7,275,49829,237,0
641,14,289,49843,237,0
642,16,282,49859,238,23
643,12,294,49871,238,0
644,13,266,49884,239,41
645,7,273,49891,239,0
646,9,245,49900,240,37
647,6,251,49906,240,0
648,11,262,49917,240,0
649,11,240,49928,241,33
650,8,219,49936,242,29
651,9,228,49945,242,0
652,8,236,49953,242,0
653,12,248,49965,242,0
654,13,261,49978,242,0
655,6,235,49984,243,32
656,5,240,49989,243,0
657,8,248,49997,243,0
658,10,230,50007,244,28
659,9,204,50016,245,35
660,8,212,50024,245,0
661,10,192,50034,246,30
662,10,202,50044,246,0
663,7,182,50051,247,27
664,3,185,50054,247,0
665,10,170,50064,248,25
666,6,176,50070,248,0
667,2,178,50072,248,0
668,4,182,50076,248,0
669,4,161,50080,249,25
670,4,165,50084,249,0
671,8,151,50092,250,22
672,4,131,50096,251,24
673,4,97,50100,252,38
674,1,98,50101,252,0
675,3,101,50104,252,0
676,4,105,50108,252,0
677,3,108,50111,252,0
678,3,86,50114,253,25
679,1,87,50115,253,0
680,3,69,50118,254,21
681,0,69,50118,254,0
682,0,69,50118,254,0
683,0,69,50118,254,0
684,0,69,50118,254,0
685,2,71,50120,254,0
686,0,71,50120,254,0
687,1,58,50121,255,14
688,1,59,50122,255,0
689,0,59,50122,255,0
690,1,54,50123,256,6
691,0,54,50123,256,0
692,1,55,50124,256,0
693,0,55,50124,256,0
694,0,55,50124,256,0
695,1,56,50125,256,0
696,1,57,50126,256,0
697,1,49,50127,257,9
698,1,50,50128,257,0
699,1,51,50129,257,0
700,0,51,50129,257,0
701,0,51,50129,257,0
702,0,51,50129,257,0
703,1,52,50130,257,0
704,2,54,50132,257,0
705,0,54,50132,257,0
706,1,55,50133,257,0
707,1,56,50134,257,0
708,2,58,50136,257,0
709,2,52,50138,258,8
710,1,53,50139,258,0
711,2,53,50141,259,2
712,0,53,50141,259,0
713,0,53,50141,259,0
714,0,53,50141,259,0
715,0,53,50141,259,0
716,0,53,50141,259,0
717,1,42,50142,260,12
718,1,41,50143,261,2
719,0,41,50143,261,0
720,1,37,50144,262,5
721,1,38,50145,262,0
722,1,28,50146,263,11
723,0,28,50146,263,0
724,0,28,50146,263,0
725,0,28,50146,263,0
726,0,28,50146,263,0
727,0,28,50146,263,0
728,1,29,50147,264,0
729,0,29,50147,264,0
730,0,29,50147,264,0
731,0,29,50147,264,0
732,0,29,50147,264,0
733,0,29,50147,264,0
734,0,29,50147,264,0
735,0,29,50147,264,0
736,0,29,50147,264,0
737,0,29,50147,264,0
738,1,30,50148,264,0
739,2,32,50150,264,0
740,0,32,50150,264,0
741,0,32,50150,264,0
742,0,32,50150,264,0
743,1,31,50151,265,2
744,0,31,50151,265,0
745,0,31,50151,265,0
746,2,33,50153,265,0
747,0,33,50153,265,0
748,0,33,50153,265,0
749,1,34,50154,265,0
750,1,35,50155,265,0
751,0,35,50155,265,0
752,0,35,50155,265,0
753,0,35,50155,265,0
754,0,35,50155,265,0
755,0,35,50155,265,0
756,1,30,50156,266,6
757,0,30,50156,266,0
758,1,31,50157,266,0
759,0,31,50157,266,0
760,0,31,50157,266,0
761,0,31,50157,266,0
762,0,31,50157,266,0
763,0,31,50157,266,0
764,0,31,50157,266,0
765,0,31,50157,266,0
766,0,31,50157,266,0
767,0,31,50157,266,0
768,0,31,50157,266,0
769,0,31,50157,266,0
770,0,31,50157,266,0
771,1,32,50158,266,0
772,0,32,50158,266,0
773,0,32,50158,266,0
774,0,32,50158,266,0
775,1,33,50159,266,0
776,2,32,50161,267,3
777,1,32,50162,268,1
778,1,28,50163,269,5
779,0,28,50163,269,0
780,0,28,50163,269,0
781,0,28,50163,269,0
782,0,28,50163,269,0
783,1,29,50164,269,0
784,0,29,50164,269,0
785,0,29,50164,269,0
786,0,29,50164,269,0
787,1,30,50165,269,0
788,0,30,50165,269,0
789,0,30,50165,269,0
790,0,30,50165,269,0
791,0,30,50165,269,0
792,0,30,50165,269,0
793,1,28,50166,270,3
794,0,28,50166,270,0
795,0,28,50166,270,0
796,0,28,50166,270,0
797,0,28,50166,270,0
798,1,29,50167,270,0
799,0,29,50167,270,0
800,0,29,50167,270,0
801,0,29,50167,270,0
802,1,30,50168,270,0
803,0,30,50168,270,0
804,0,30,50168,270,0
805,0,30,50168,270,0
806,0,30,50168,270,0
807,0,30,50168,270,0
808,0,30,50168,270,0
809,0,30,50168,270,0
810,0,30,50168,270,0
811,0,30,50168,270,0
812,0,30,50168,270,0
813,0,30,50168,270,0
814,0,30,50168,270,0
815,0,30,50168,270,0
816,1,31,50169,270,0
817,0,31,50169,270,0
818,0,31,50169,270,0
819,0,31,50169,270,0
820,0,31,50169,270,0
821,0,31,50169,270,0
822,2,30,50171,271,3
823,0,30,50171,271,0
824,0,30,50171,271,0
825,0,30,50171,271,0
826,0,30,50171,271,0
827,0,30,50171,271,0
828,0,30,50171,271,0
829,0,30,50171,271,0
830,0,30,50171,271,0
831,0,30,50171,271,0
832,0,30,50171,271,0
833,1,31,50172,271,0
834,0,31,50172,271,0
835,0,31,50172,271,0
836,0,31,50172,271,0
837,0,31,50172,271,0
838,1,31,50173,272,1
839,0,31,50173,272,0
840,0,31,50173,272,0
841,0,31,50173,272,0
842,0,31,50173,272,0
843,0,31,50173,272,0
844,0,31,50173,272,0
845,0,31,50173,272,0
846,0,31,50173,272,0
847,0,31,50173,272,0
848,1,32,50174,272,0
849,0,32,50174,272,0
850,2,33,50176,273,1
851,0,33,50176,273,0
852,0,33,50176,273,0
853,0,33,50176,273,0
854,0,33,50176,273,0
855,0,33,50176,273,0
856,1,34,50177,273,0
857,0,34,50177,273,0
858,1,35,50178,273,0
859,0,35,50178,273,0
860,0,35,50178,273,0
861,0,35,50178,273,0
862,0,35,50178,273,0
863,0,35,50178,273,0
864,1,36,50179,273,0
865,0,36,50179,273,0
866,1,36,50180,274,1
867,0,36,50180,274,0
868,0,36,50180,274,0
869,1,37,50181,274,0
870,0,37,50181,274,0
871,0,37,50181,274,0
872,0,37,50181,274,0
873,1,38,50182,274,0
874,1,39,50183,274,0
875,0,39,50183,274,0
876,1,40,50184,275,0
877,0,40,50184,275,0
878,1,41,50185,275,0
879,1,42,50186,275,0
880,0,42,50186,275,0
881,1,43,50187,275,0
882,0,43,50187,275,0
883,0,43,50187,275,0
884,0,43,50187,275,0
885,1,43,50188,276,1
886,1,44,50189,276,0
887,0,44,50189,276,0
888,1,45,50190,276,0
889,0,45,50190,276,0
890,1,46,50191,277,0
891,0,46,50191,277,0
892,0,46,50191,277,0
893,0,46,50191,277,0
894,0,46,50191,277,0
895,1,46,50192,278,1
896,0,46,50192,278,0
897,0,46,50192,278,0
898,1,47,50193,278,0
899,1,48,50194,278,0
900,1,49,50195,278,0
901,0,49,50195,278,0
902,0,49,50195,278,0
903,1,47,50196,279,3
904,1,48,50197,279,0
905,0,48,50197,279,0
906,0,48,50197,279,0
907,1,49,50198,279,0
908,2,46,50200,280,5
909,1,47,50201,280,0
910,1,48,50202,280,0
911,0,48,50202,280,0
912,0,48,50202,280,0
913,0,48,50202,280,0
914,0,48,50202,280,0
915,0,48,50202,280,0
916,1,48,50203,281,1
917,0,48,50203,281,0
918,0,48,50203,281,0
919,0,48,50203,281,0
920,0,48,50203,281,0
921,1,49,50204,281,0
922,0,49,50204,281,0
923,0,49,50204,281,0
924,1,50,50205,281,0
925,1,51,50206,281,0
926,1,52,50207,281,0
927,0,52,50207,281,0
928,1,45,50208,282,8
929,0,45,50208,282,0
930,0,45,50208,282,0
931,0,45,50208,282,0
932,2,44,50210,283,3
933,1,38,50211,284,7
934,0,38,50211,284,0
935,0,38,50211,284,0
936,1,39,50212,284,0
937,3,42,50215,284,0
938,0,42,50215,284,0
939,0,42,50215,284,0
940,0,42,50215,284,0
941,2,44,50217,284,0
942,1,45,50218,284,0
943,1,46,50219,284,0
944,1,47,50220,284,0
945,3,48,50223,285,2
946,0,48,50223,285,0
947,1,49,50224,285,0
948,1,50,50225,285,0
949,0,50,50225,285,0
950,2,52,50227,285,0
951,0,52,50227,285,0
952,2,54,50229,285,0
953,3,55,50232,286,2
954,2,57,50234,286,0
955,2,59,50236,286,0
956,3,62,50239,286,0
957,1,63,50240,287,0
958,1,64,50241,287,0
959,3,66,50244,288,1
960,2,68,50246,288,0
961,2,70,50248,288,0
962,2,69,50250,289,3
963,0,69,50250,289,0
964,2,71,50252,289,0
965,2,73,50254,289,0
966,4,77,50258,290,0
967,2,75,50260,291,4
968,0,75,50260,291,0
969,4,79,50264,291,0
970,4,83,50268,291,0
971,2,83,50270,292,2
972,4,87,50274,292,0
973,1,88,50275,292,0
974,1,89,50276,292,0
975,2,91,50278,292,0
976,2,93,50280,292,0
977,1,94,50281,292,0
978,5,99,50286,292,0
979,6,102,50292,293,3
980,10,106,50302,294,6
981,3,109,50305,294,0
982,4,113,50309,294,0
983,7,115,50316,295,5
984,3,118,50319,295,0
985,1,119,50320,295,0
986,7,126,50327,295,0
987,6,126,50333,296,6
988,3,129,50336,296,0
989,3,132,50339,296,0
990,7,139,50346,296,0
991,9,142,50355,297,6
992,10,150,50365,298,2
993,7,157,50372,298,0
994,8,162,50380,299,3
995,9,166,50389,300,5
996,7,173,50396,300,0
997,7,167,50403,301,13
998,3,170,50406,301,0
999,4,159,50410,302,15
1000,3,162,50413,302,0
1001,5,167,50418,302,0
1002,5,150,50423,303,22
1003,4,129,50427,304,25
1004,2,131,50429,304,0
1005,3,134,50432,304,0
1006,7,141,50439,304,0
1007,4,145,50443,304,0
1008,4,149,50447,304,0
1009,7,156,50454,304,0
1010,9,154,50463,305,11
1011,7,145,50470,306,16
1012,4,149,50474,306,0
1013,6,138,50480,307,17
1014,9,121,50489,308,26
1015,6,127,50495,308,0
1016,5,132,50500,308,0
1017,5,137,50505,308,0
1018,2,119,50507,309,20
1019,5,124,50512,309,0
1020,5,129,50517,309,0
1021,2,131,50519,309,0
1022,4,135,50523,309,0
1023,6,128,50529,310,13
1024,2,130,50531,310,0
1025,7,137,50538,310,0
1026,6,132,50544,311,11
1027,6,138,50550,311,0
1028,6,144,50556,311,0
1029,9,140,50565,312,13
1030,4,132,50569,313,12
1031,6,122,50575,314,16
1032,4,126,50579,314,0
1033,3,129,50582,314,0
1034,2,131,50584,314,0
1035,2,133,50586,314,0
1036,4,137,50590,314,0
1037,3,140,50593,314,0
1038,8,148,50601,314,0
1039,3,140,50604,315,11
1040,2,142,50606,315,0
1041,6,148,50612,315,0
1042,8,156,50620,315,0
1043,2,158,50622,315,0
1044,6,154,50628,316,10
1045,8,162,50636,316,0
1046,8,161,50644,317,9
1047,11,172,50655,317,0
1048,12,171,50667,318,13
1049,3,174,50670,318,0
1050,6,180,50676,318,0
1051,5,185,50681,318,0
1052,8,187,50689,319,6
1053,8,185,50697,320,10
1054,7,192,50704,320,0
1055,12,190,50716,321,14
1056,5,182,50721,322,13
1057,10,163,50731,323,29
1058,8,152,50739,324,19
1059,6,136,50745,325,22
